type_of_action,traveled_distance_pixel,elapsed_time,direction_of_movement,straightness,num_points,sum_of_angles,mean_curv,sd_curv,max_curv,min_curv,mean_omega,sd_omega,max_omega,min_omega,largest_deviation,dist_end_to_end_line,num_critical_points,mean_vx,sd_vx,max_vx,min_vx,mean_vy,sd_vy,max_vy,min_vy,mean_v,sd_v,max_v,min_v,mean_a,sd_a,max_a,min_a,mean_jerk,sd_jerk,max_jerk,min_jerk,a_beg_time,userid
3,287.2703667800708,1.7009999999999934,5,0.826657520536275,13,-9.025082498369203,-0.1144213766082866,0.37945826092019397,0.24756597941893171,-1.1071487177940904,-11.250695356309855,44.47380859407631,22.31277444416032,-157.07963267948966,249.09652386135076,237.47420912595962,0,-78.5000787608264,157.03573934443105,16.0,-473.1182795699468,-152.7929165210841,241.75773997183487,75.58139534883851,-655.913978494699,197.8639365275403,268.06304354590156,808.7422665150937,0.0,158.96662274907544,2270.1206585187133,4643.530249110321,-4377.521526202085,438.95897825006205,29019.74340880892,68665.87779871827,-43232.55365125409,0.125,23
3,317.28913598512327,0.7489999999999952,7,0.8797081448438806,7,1.6668136179199622,0.028067358997684633,0.031332345695259924,0.07745148428847927,-0.002493466685498304,-20.69137397722536,59.79168104840824,12.774761472574811,-157.07963267948966,135.81165981399266,279.12183719659055,0,287.94044665012717,589.5041944440969,1640.0,0.0,-151.33475127023308,466.5361103625298,139.7849462365752,-1208.0,362.96936035254504,728.4170090993199,2036.8760394290075,0.0,169.6984302408437,9971.44748708614,16295.00831543206,-15141.231907283583,7224.238470322517,148756.72512568432,174755.2304360281,-251489.92178172513,0.125,23
3,2921.2983721924475,8.376999999999981,0,0.28256319160047805,29,5.252365739865593,0.06149207560549265,0.10199702103606995,1.5707963267948966,-0.18676917858598552,19.668805505956016,117.2149580947954,625.5023740191695,-55.52840819208019,1175.0286083409187,825.4513916639792,3,135.16713546403474,1604.250032847972,5606.382978723756,-4000.0,20.249948920834534,902.8434599816956,2208.0,-3312.0,1028.0945572901735,1508.735271650438,5673.844192621151,0.0,11203.022735655124,67014.02863853623,342719.223041676,-46558.0924982165,1091163.1567667907,6530237.254857131,34187030.14015243,-3996638.481449884,1.4979999999999905,23
3,148.14462286765692,1.0769999999999982,2,0.6287802701957781,9,8.32716248675711,-0.0509508455322738,0.39681231585547755,0.4070540346663817,-0.8800607995022669,-26.93235758897079,85.40791589108528,43.70974246537709,-249.80915447965089,392.47275076098316,93.15041599477696,0,-48.49670116484536,164.17180419756872,183.486238532143,-436.1702127659849,78.26654221476058,151.86567725948427,357.79816513758556,-42.55319148936438,150.11636287413046,180.1218734286002,438.24106221377184,0.0,486.8505147982894,2340.7732361153853,4662.13895972127,-2363.2883842631736,2589.903951208681,32968.61853614187,49597.22297576131,-50181.62388560806,0.09399999999999409,23
3,668.5118361939208,1.3259999999999934,7,0.6359533311021445,12,-0.7042930937049166,0.024382436304551714,0.19190155078799273,0.3331529489870899,-0.3431916747849819,10.436338410534296,53.10491540876723,157.07963267948966,-63.069749700895585,1024.3346055730408,425.14232910873505,1,283.7235092005342,778.7428045319674,1954.1284403668135,-436.1702127659849,-29.644566416577963,103.16076057625695,212.0,-224.0,456.9587808778038,682.9928798291032,1954.2145822421194,0.0,-269.7165467359639,7160.46225750252,13730.67971847862,-17588.971717809432,-2500.4823615198284,91383.01246858992,149832.88896251633,-182521.966944251,0.32800000000000296,23
3,1044.503522879981,1.8400000000000034,3,0.44816817168202533,15,19.7749017072387,0.1873697533975105,0.7676743899441572,2.7226020410855982,-0.3702761765707256,-22.147115545616508,82.0553280442786,24.74842584666118,-314.1592653589793,224.69563414014715,468.11323416455554,3,-251.2024206034346,888.1794329071425,1056.0,-2322.58064516138,82.10765770385596,121.59257815566379,319.14893617023284,-91.74311926604759,614.5852468268407,672.1571462027524,2328.746855000052,0.0,-273.00525228180305,6757.016708817025,18780.21657258179,-9905.056518090469,-5526.133581878067,105079.14484522195,151453.3594563106,-305162.47968802194,0.12399999999999523,23
4,3.414213562373095,0.125,2,0.9262096826685897,4,3.9269908169872414,0.670379265333622,0.11501889806382626,0.7853981633974483,0.5553603672697958,-48.5463683323136,121.95689111900923,24.54369260616206,-235.61944901923448,190.36911514213642,3.1622776601683795,0,-7.812499999997391,14.959798558687789,0,-31.249999999989566,13.188844086019515,13.775771848594294,31.249999999989566,0.0,16.42488754205824,18.856665999528097,44.194173824144464,0.0,313.4218423673176,285.7057504304886,709.0249212515123,231.24060585044046,5805.739327900962,6865.98963482865,14930.759856278508,2486.4581274243765,0.125,23
3,902.8920960361214,1.0919999999999845,1,0.21930649478688088,10,-3.288653067530855,0.006305786897460152,0.049818998286769695,0.10269769459488369,-0.0736430749754201,0.223677042663679,12.70236006237311,28.63883804957611,-22.984711355821698,78.78385971583353,198.01010075246163,0,135.37758880880273,1361.9155902910181,3000.0000000003447,-2704.0,190.7092489597257,724.5103285600846,1989.2473118281855,-744.0,799.9471138795509,1290.1404999913104,3599.5978758213714,0.0,1941.0239154327655,17727.192719714436,37418.07791693988,-18020.305187032893,34812.22056105538,265827.14976352523,570185.0840333595,-393180.0220139368,0.125,23
3,363.424908741704,4.478000000000009,4,0.028060924779466874,17,-1.01798140305714,0.25798561339063036,1.1378520319489787,4.3906384259880475,-0.2539928674047462,-2.09082058935903,7.533189520937723,14.279966607224562,-16.809963507270716,245.14516892273005,10.198039027185569,2,-7.330854755592402,32.496862887635125,56.0,-95.74468085106984,-5.291111775932193,278.2965924923774,584.0,-532.1100917430759,188.8575707694272,196.1413117016476,584.8760552458957,0.0,208.63769313322643,1527.8536850105854,2906.3089807241377,-1849.3959690875415,-1347.5829893664727,17096.019475850757,27481.490688185695,-41973.23580327751,0.3120000000000118,23
3,367.83650628191157,4.117999999999995,5,0.8804316598615008,13,-15.449377749025071,0.20667109842312748,2.0561524684777868,5.497787143782138,-3.528949779703191,-21.796407677831766,87.96578181038163,25.219207081573963,-314.1592653589793,289.9137802864845,323.85490578343877,0,-150.12855340009952,226.3553796794953,0,-640.0,-175.38835789773228,418.6051978590506,11.467889908256696,-1542.5531914894586,257.1859696254321,459.8709360835297,1628.2504837541157,0.0,274.71736076895553,6143.801034238524,17315.63254556633,-9566.47110401247,508.8675209592607,97513.72156513896,184309.5264866462,-246624.8041246204,0.43600000000000705,23
3,390.72178226751384,1.3109999999999786,7,0.8204713905642254,12,-9.603665665223495,-0.04217215899409858,0.10015907489006617,0.00019217218761961941,-0.32784836840539616,18.193063207900227,68.27295246096175,235.61944901923448,-5.191537677840871,212.99158584531781,320.5760440207596,2,234.98048657801306,345.1123092607723,1085.1063829787915,-24.0,-79.52748159790782,123.07305750372919,24.0,-357.7981651376789,296.66984061852685,320.879648105501,1085.3149570091616,0.0,336.6951642209681,3914.5542278194184,11545.90379797053,-2942.900181395687,3667.3505662024454,53458.11365271004,122828.76380820485,-114186.61988035061,0.09399999999999409,23
3,737.499760563032,1.7620000000000005,2,0.9897128752396588,13,21.279324987671234,0.027785988761748825,0.028878473020643988,0.29923793616066713,-0.018619918634337037,0.7289726061080501,4.643421692490947,15.262474848322949,-4.868679165692223,301.42085074972135,729.9130085153984,4,-228.73043012627673,327.5183699873488,0,-1000.0000000004205,467.2902868579917,537.0466967129255,1591.3978494630348,0.0,525.7287860286036,623.7165596334435,1879.5071469075112,0.0,314.3095935328056,4095.754920461098,8236.685478728456,-5650.787292106712,-3211.717359700151,41019.99777658412,37357.96203126753,-115112.58397728387,0.1239999999999668,23
4,38.384402799378826,1.3100000000000023,7,0.9930657851920183,11,-0.764124777373387,-0.00828116173941975,0.013853949995230336,0.0,-0.0387124542911967,2.721411270279783,9.74215411505113,32.17505543966422,-1.579164478799046,78.88612455265736,38.118237105091836,6,28.933339199261013,22.286056811235145,64.22018348625005,0.0,-1.826342165604612,3.4152825740868833,0,-9.17431192660715,29.151037220164643,22.297113928739382,64.22018348625005,0.0,29.59105380906427,209.33987050284756,442.387004461089,-187.4242190200622,41.79097135271403,3341.47175290922,5577.660423051623,-5602.963331324625,0.2810000000000059,23
3,272.7420734409681,1.43500000006,2,0.19037407499296885,10,4.846608852867527,0.05791753708438817,0.14298003947433738,0.39269908169872414,-0.06662786781093141,-17.530815186855115,61.35752159703835,25.155228752574306,-189.25468811915388,53.117095327434264,51.92301994298868,0,-26.989897845152445,350.84158463502934,333.33333377419365,-946.236555652954,56.483236165729195,357.9691208454259,978.4946200502138,-376.3440865192509,265.78450682177,411.92459561444036,1361.1815972606955,0.0,620.5453475448843,6501.09627173691,14636.361206933489,-10333.206425407783,6668.439696139529,106484.47364023146,157380.2274516052,-226996.0696546333,0.0930000003427,23
3,67.71740015452656,0.950999999999965,5,0.36472425128692704,8,-1.2575989293825633,0.17783581304306006,0.38259604036658973,0.9462734405957695,-0.09282391919305935,0.6210193379205102,11.147315824510317,15.140375049532311,-22.453823135149626,570.001558812939,24.698178070456937,0,-2.824845134479803,55.5705778410011,64.22018348621656,-128.20512820512334,-13.371853681484696,83.71281274439522,82.56880733946436,-205.12820512819735,58.68979194193765,76.85990953737169,241.89695210400632,0.0,176.15610253311414,748.4693570572243,1341.0957024421086,-918.2433244211483,1815.9371139627206,7747.826174920857,10830.048981620062,-9655.294986595922,0.10899999999998045,23
3,139.05265177242603,1.4350000000000023,1,0.28712095056407494,12,-3.579907448961263,0.08250335440628317,0.2565097398302729,0.7254469967999556,-0.22450538117237134,-0.4904891714894452,17.09472513771445,23.15256372765961,-39.31891272714296,590.959089039541,39.92492955535426,0,12.776190926966578,106.00744378547314,192.66055045875015,-201.8348623853573,28.19747390316512,101.92689801185624,229.35779816505914,-104.83870967739936,102.02146181190345,102.26646405980156,299.53812325337475,0.0,-2.7880461123608957,1197.2080949674355,2148.0747913268447,-1539.7828507931042,-925.7531340764498,17972.851519175045,29037.21771835513,-28516.00980130014,0.3580000000000041,23
1,1757.2441688816132,5.069999999999993,7,0.556983987730114,16,-6.788060484919106,0.05400013863077097,0.20163193841609683,1.5707963267948966,-0.6629088318340163,-1.7343986658066626,5.895081671478414,13.709976303808315,-14.10444323051187,730.9527277675719,978.756864599171,3,541.9453165618459,1845.6144248337746,5336.363636362975,-1688.0733944957158,-285.9798687881136,398.30417258021316,32.0,-1110.0917431194653,937.3180296999258,1730.5450465398058,5434.34136908008,0.6680026720106818,253.43607647488753,17630.784633185536,47572.03593240745,-39542.43428929218,-9922.228737884903,229778.03633290765,415756.5215522216,-468779.56171750935,0.8740000000000236,23
3,2118.4041803344367,6.301999999999964,3,0.48877595839018373,34,18.15622828250101,0.03420219045060905,0.8695192706516466,3.4633432079864352,-2.2214414690795223,3.1314033322421326,27.109561462084745,87.5117538296152,-56.59491110738727,700.7586030123583,1035.425033500736,5,696.2053494093232,6069.981672216549,34900.0,-2064.0,1286.6625014837214,7158.279485216185,41800.0,-192.0,2013.7534104948156,9276.560867859822,54454.10911951457,0.0,138642.26531493067,963922.3158479959,5445410.911951457,-856433.6522525733,13627174.305623015,96919755.56603965,544541091.1951457,-101642654.26133595,0.01,23
3,37.84706972666783,1.6850000000000023,1,0.4614425719798145,8,5.537419416310486,-0.02194859991510371,0.40681803762932683,0.39269908169872414,-0.8018622514859521,2.962819156671238,6.702942344208083,14.410975475177608,-8.225189979426034,749.1876606162652,17.46424919657298,0,8.265783644766739,27.401763461002698,48.0,-36.69724770640946,19.1792524066505,23.359742898505115,53.47593582888988,-10.118043844857329,32.53382349031973,22.281301207727708,62.48199740725323,0.0,23.974916568329125,220.18233930661046,499.85597925802585,-153.93291855481357,-347.56729228433954,2824.57727412576,3998.847834064207,-5342.254661562946,0.125,23
3,40.38576949832126,1.1860000000000355,0,0.8927776591241783,9,-1.5294558267793064,-0.11110503694287686,0.22534385789037453,0.10367475713310458,-0.5880026035475675,16.341861156259288,52.556126611682686,157.07963267948966,-6.229546443382274,591.809639352697,36.05551275463989,0,28.1020110827768,28.41706280133469,85.10638297871161,0.0,1.4156580155656109,12.953898859170504,25.64102564102467,-21.428571428573516,30.959351460483504,27.692779627248918,85.40137999142289,0.0,-4.583762427578973,294.05700971271756,296.3142073852495,-530.9949010239616,-487.8206381723078,3505.0092247663106,3035.7280162360425,-7420.563776674853,0.29700000000002547,23
3,735.958831089765,5.600999999999999,6,0.8172737608611761,27,-35.6926441821069,-0.03322805787356922,0.20737307850338502,0.46364760900080615,-0.5951449748412658,5.88870921231932,30.709995301914972,157.07963267948966,-7.691821127681575,291.96323437330005,601.4798417237273,1,84.53934360131676,290.98620957571364,1074.4680851064506,-272.7272727272389,-186.61981363304585,221.74804458598283,0,-672.7272727271893,251.77758049238807,332.83558872553465,1123.9400720900444,0.0,268.17366248543857,3110.6620017386394,11956.809277554416,-4730.304210084641,1195.2698040872433,45655.33395496466,127200.0986973954,-117490.7334098336,0.09399999999999409,23
3,799.9387834319874,3.698000000000036,2,0.8041332025348087,25,10.434629185343484,-0.013422857506633325,0.45167779116232926,1.4509667717755508,-1.5707963267948966,-2.042307107321102,16.262521369231017,41.8522807570497,-47.69147802226355,386.59800079684453,643.2573357529628,2,-87.85287701594875,118.57804923817854,7.518796992480651,-472.7272727272141,215.227616184152,384.2430070350668,1063.6363636362316,-91.7431192660715,285.69577251945515,363.0757555162371,1163.9559220303042,0.0,15.562535577840586,2438.055269060033,7003.542305107235,-6857.0001075826995,-609.5459103662826,37379.66432730997,69453.95446790096,-90266.20035118244,0.8580000000000041,23
3,526.6961734469078,4.663999999999987,7,0.8429928837701237,26,1.7711463055459,0.017103485389336207,0.40340892294367636,1.5707963267948966,-0.982793723247329,-0.6527815412915449,7.12037614518102,25.657833392842555,-16.248355653218493,566.7147788479523,444.00112612469803,0,152.65752899600471,289.64806999612483,1183.4862385323224,-55.0458715596142,-3.1374808507256153,79.82796953935724,223.40425531916298,-193.5483870967373,178.70790021229914,284.52833361192603,1184.0550514163656,0.0,159.89672160010159,2876.209523492314,9335.223403344278,-8186.056331827451,1720.288665980791,40684.07729512733,98024.86494147098,-140170.23788137385,0.37400000000002365,23
3,805.7964097654781,1.5600000000000023,3,0.4958026026008224,13,3.4046125354402244,0.06794875834033029,0.19168901409000916,0.5944749116987204,-0.15403879753270516,-21.942418283114797,90.36665058545393,51.740222003553335,-314.1592653589793,169.8930888465935,399.51595712812275,0,-231.20847313145026,284.55746114384834,64.22018348621656,-882.9787234043108,152.29663429136548,820.7616432206082,2074.4680851065136,-1110.0917431194653,570.9024904403407,681.0273522360479,2254.566313531317,0.0,212.55992556732517,6859.84243704729,10789.375651892824,-14698.09869776567,-2870.014362335029,85386.75064997635,98978.72376764697,-201090.21499456622,0.20299999999997453,23
3,373.5920161126976,4.101999999999975,2,0.10562013536711819,26,-9.355022097906549,0.2514965570312846,0.7696921530514321,3.0806714350798345,-0.8685093137234727,-0.10137633337088808,18.733567267209693,56.526081377621786,-50.167471751494304,516.0060547657491,39.45883931389772,1,-2.8042667439589386,160.9452821419785,393.6170212766205,-526.881720430007,15.422034607632911,142.23083522652053,550.458715596429,-191.4893617020239,131.1731244031317,166.77965700451597,572.1270395475839,0.0,203.6348118335394,1725.1695237637132,3463.399029971702,-4701.544655266857,450.8671315199258,21163.643311442556,40058.43203520426,-64096.77245721125,0.6240000000000236,23
3,450.561295847644,5.4909999999999854,6,0.369737296387753,26,-43.39972608614907,-0.041435317770995704,0.3644612155967347,0.43858261756591993,-1.6660811018093737,8.959365074717542,46.42006111549772,235.61944901923448,-17.52732146877424,540.7669741154991,166.5893153836704,2,11.0651569607617,353.09331266862046,1585.1063829788231,-591.3978494622528,-57.432559505268884,82.82660543571744,74.46808510638766,-344.0860215053107,164.83303125591164,325.4016335053265,1586.8546691677911,0.0,444.3045414534233,4048.7126537714894,14544.491337063208,-10048.87115344207,2145.238426877879,50864.993479823825,136033.10073609068,-157649.75955451504,0.2189999999999941,23
3,56.515073322844934,1.2169999999999845,1,0.5225092065576443,9,10.994002785453024,0.060077638495851494,0.05281046833507881,0.13734007669450157,-0.007283382308699539,0.7376074342635874,7.8211743879300615,9.81000547817964,-18.265073567379815,554.0195074894918,29.5296461204668,1,17.035871547921765,62.92618355548413,159.57446808511642,-71.4285714285784,23.54101426149055,28.596393411657772,85.10638297872876,0.0,50.025708827287126,52.00715530812451,180.85106382979862,0.0,158.7783021292194,770.8481707808403,1923.94748755117,-653.9323863303443,1759.56367159523,9496.834246068287,20467.526463311606,-12761.781553868997,0.09399999999999409,23
3,238.68089607620578,3.026999999999987,1,0.3858615232541323,21,9.244049352170176,0.11945163348511934,0.4287439481704009,1.720641028270274,-0.485940321361071,-0.4452229634711796,16.01025113831745,34.51565784618508,-58.487097274281744,590.025117461985,92.09777413162601,1,23.38424095328753,139.65254443941743,408.0,-279.56989247306495,25.913088784603865,97.80008087268693,328.0,-204.30107526877825,102.93164118044405,136.94311205843874,523.4959407674523,0.0,118.95321080173241,1512.6711637621343,3029.733450279105,-4311.93549775399,1318.589303389507,22156.761023503546,44731.90781065467,-54183.98088136174,0.4370000000000118,23
3,609.4591333396045,2.4809999999999945,6,0.8491749650602374,16,-19.122387022458753,0.01669073059315222,0.21800134281233807,0.540419500270584,-0.5177210999837837,-0.26641311805636647,18.944329728595108,49.08738521236772,-46.67982148989845,265.5865833828491,517.5374382593012,0,63.292932433922815,183.43656867872997,486.2385321099254,-201.8348623853573,-287.1932139009541,388.24877954020764,2.6666666666666665,-1144.0,327.80882789028743,400.77055856063004,1158.7027228758893,0.0,106.1816644906455,2726.474556774121,5837.715855542541,-4505.5555563359285,1396.5433153910167,29947.323974820738,56637.9004957538,-48326.06056973581,0.3280000000000314,23
3,583.7811160301391,3.1829999999999927,2,0.8888271845379624,20,13.548185529910647,-0.041190596122341404,0.4565891455631786,0.7853981633974483,-1.5488541684939452,-0.6351555364799224,10.231790432988502,27.397610351078775,-27.930187161188407,361.0426499050457,518.880525747498,2,-32.76715136688029,84.69182426229186,128.0,-247.70642201826388,237.0651077851519,387.257144890225,1354.838709677989,-85.10638297872876,263.49843509066204,379.0819850943568,1371.8002953826897,0.0,215.14656109739346,2710.664956967184,9070.515341591728,-3684.9180469550774,-672.4648410619697,36846.38553764186,86109.79775056649,-114960.48271705167,0.2189999999999941,23
3,383.6607557990802,2.245999999999981,5,0.47325904471017405,18,9.694993833819444,0.005259495057373938,0.1170697720330526,0.2906348479708147,-0.13745202499841572,-8.945853648095433,39.12219970964012,45.4113452023687,-157.07963267948966,243.37597299647828,181.57092278225608,1,-37.14244472030578,147.90341838669457,354.8387096773517,-348.62385321088993,-98.89334039174716,338.35542761139516,95.74468085106984,-1354.838709677989,202.4829377039947,320.95070593959343,1354.838709677989,0.0,266.2708040587517,4281.761189588271,14568.158168586653,-7076.601707790794,1198.6454425546244,66576.56817082487,156646.86202787934,-198575.77868229398,0.09299999999996089,23
3,2192.283992482571,11.637,3,0.1607108002399648,39,4.481588262508083,-0.022924946543902574,0.5989999611436216,1.5707963267948966,-2.4775464907631086,-0.34681572549758527,13.200795266083636,40.158158130924626,-45.94343300433765,898.4067399295916,352.32371478513903,8,-75.30275021836026,964.9072368442917,4599.99999999943,-1752.2935779819657,25.539585641139514,342.6360563901648,845.4545454544406,-1172.7272727277334,514.1175036481046,881.403866912711,4677.049645708748,0.0,474.41246928354104,8496.169815701713,23755.905891288938,-34856.53980671283,-27.268270783543297,102808.28908220523,238628.74293743254,-472681.0136936892,0.20300000000003138,23
3,7243.200223331198,24.32099999999997,5,0.0013874910690372829,116,-2.2476661058428946,0.010629599810714352,0.47010096412014035,2.896613990462929,-3.14389357415934,-0.9679551779741977,11.484059240425257,56.66883610179048,-48.13616115700577,282.69006573865795,10.04987562112089,17,-36.069824533982725,969.23554348932,6344.0,-2244.6808510639707,-33.56370948674278,328.57181832722404,1477.0642201837513,-1521.2765957447766,511.86176636874774,885.0354338751386,6357.10625992676,0.0,341.91071778152883,7440.029107638304,34806.26092079275,-38259.03412313605,1791.0129742230883,97082.82637746987,302529.303254763,-521894.9645995424,0.23399999999998045,23
1,1660.066007565762,1.997000000000014,7,0.3634622712897729,19,2.9700894121796586,0.056051631860108,0.08338941747323321,1.0471975511965976,-0.09896957598433874,-0.8813752083014627,8.935166723463334,28.821950950370244,-16.775080118693044,846.4985786612866,603.3713616007972,5,284.1850339478142,1294.0675504381059,3627.659574468313,-2899.082568806348,-129.4430828955001,324.8343505850506,212.7659574468219,-1064.2201834858745,810.3639690999657,1076.487211664332,3650.1145668720937,27.522935779821452,939.7872028942483,10037.157142127244,25540.559165985695,-16019.608353349198,-2815.1047845777034,120939.00504896963,223065.69795531855,-332481.34015467914,0.5459999999999923,23
3,1423.694367259767,3.5879999999999654,4,0.7890358499101316,17,-7.331316172408398,-0.0009533586138728734,0.026282856086771344,0.05873834177236479,-0.04505535584281105,0.004879557831313497,21.488777385509103,67.0076163664718,-44.99487766928755,725.2191898914188,1123.3458950830773,2,-586.2491357330822,820.2661340836348,155.96330275224022,-2436.3636363645933,-159.4188768393049,385.3496208469681,518.1818181817539,-1021.5053763438913,766.0057404627768,759.2500893363781,2513.566495824326,0.0,469.8801521795903,7473.53757514937,22850.60450750285,-8508.82749951516,6481.415206690885,108228.61290270252,207732.76825010747,-232096.15646621512,0.1099999999999568,23
1,1026.4137712285997,2.3559999999999945,7,0.7803402059583059,15,-3.4701326929164305,-0.002716175405335528,0.02833593940953065,0.05885593893815962,-0.056712249119461204,-1.8958247327186646,9.477955497070175,17.799032409674055,-26.19417319578752,791.1735690816621,800.9519336389669,1,413.13647227478026,1035.1687472306646,3904.0,-361.70212765959724,-65.90171677447078,196.28983894133268,240.0,-588.7096774195124,542.4992410842113,986.8045897286893,3904.13114533823,11.042310999998156,-369.7154405636871,13443.023679049786,28701.618802351542,-36619.70812241132,-31936.201148423268,205908.60258904536,214503.0430841287,-694907.7332422019,0.125,23
3,1277.9702970421408,0.9669999999999845,4,0.7083162736299649,12,-0.9055129475051897,-0.027380003029705235,0.09560429905126525,0.04973411580769733,-0.295131231212021,1.44859618925715,22.638823001350747,54.54744425270264,-36.182943764230174,946.0287535886786,905.2071586106686,4,-671.1252773812565,1725.8131068047262,1109.0909090907714,-5559.139784948574,-101.01624291379359,392.8761336113884,330.2752293576852,-1258.0645161295613,1114.4413992272525,1486.3881521165242,5699.7159118102,0.0,6173.946172346922,27534.870562239885,62500.00000029132,-35480.665270356214,310945.6189126649,1240620.901964428,3906250.0000273115,-695533.0387401831,0.01599999999996271,23
3,149.27986864152544,1.8410000000000082,4,0.9371895853741516,14,14.68663175467316,0.2548721921995721,0.2777693659601014,3.141592653589793,-0.25102816132763944,14.056820476652632,69.04020685239183,246.68517113662406,-62.782431153481774,133.6563766792555,139.90353819685905,2,-103.00028688554714,117.25182473834025,0,-339.4495412846416,-10.420861162103309,42.51591327283022,55.04587155967161,-107.52688172034388,108.80052713666701,119.4294751102205,343.8837580551275,0.0,961.2279923404417,3792.1686277973654,13108.866442223845,-1496.6571910738417,58568.619943306425,249088.41329303908,881921.0768751842,-108154.42169415481,0.4370000000000118,23
1,1314.991007568704,3.04200000000003,7,0.5028237743211023,19,11.561112056477851,0.015792100561345987,0.061531094556159585,0.49513195883786343,-0.2136026114504548,-0.7110863665434786,15.935491651744103,51.14274344082577,-36.421329962504714,602.2984496875592,661.2087416240048,1,207.29266394320916,989.9304173674241,1617.0212765948686,-2500.0,-63.593767277955386,160.86019931462874,118.27956989252286,-602.1505376346619,756.9227952448051,649.2189403494117,2501.999200639361,2.7038306862149875,8006.705801891307,31654.982149037973,132400.30734346312,-10385.900004411733,671308.7343279589,2945218.129133459,12467898.377413755,-651991.8143737061,1.13900000000001,23
3,1531.32762003929,1.169999999999959,4,0.8309084250767796,13,-26.17927751997147,0.006298863631660084,0.015538466883459352,0.04997228419992975,-0.009979807056204725,-2.801065679189868,60.37309667739023,127.93395323170296,-164.88048208968317,809.4448672434634,1272.3930210434196,3,-1041.6519204693222,1150.4386078786877,27.5229357798071,-3150.5376344060755,-3033.6423428174776,10199.334924596158,0,-37100.0,3731.515936854449,10055.233671836319,37213.16971181036,0.0,277448.60210850067,1086938.6059205928,3721316.971181036,-384193.969355806,27627351.645447556,108929190.38443126,372131697.11810356,-44145278.93052224,0.01,23
3,189.3884904736655,1.2329999999999472,5,0.9777837717698099,12,-20.656448503405525,-0.05839585109156786,0.12575907614344012,0.025281775778223926,-0.39498936384559247,18.32723803240359,68.3626861092028,235.61944901923448,-14.315722181350708,423.61799081988147,185.18099254513137,0,-64.24086661874951,50.46875836811682,0,-168.0,-124.78217557323696,85.9140219457564,0,-256.8807339448662,143.2459134154306,94.64124297372578,283.2174135858321,0.0,38.904479332176074,789.3132675823899,1921.6610819029115,-912.5862757701698,-1167.4180910495588,9791.16980045661,12216.607675556983,-23877.784244281363,0.2340000000000373,23
3,14.360316687353949,0.9990000000000236,7,0.9970407599635307,6,-0.7165416740964037,0.030009280433498077,0.09823495984553694,0.19739555984988075,-0.10174645903152925,-0.18489357200894774,1.267047027052912,1.265356152884264,-2.5740044351731375,173.97898667620194,14.317821063276353,1,15.269094380792003,19.383573034207078,53.191489361673305,0.0,-3.3734769958164503,4.473905766424402,0,-10.638297872334661,15.687478627468321,19.837811945077796,54.24488844244704,0.0,71.68984485489698,293.7429148055566,490.14237033685873,-306.6322566166933,329.9003154309112,3824.5889563133314,5506.266276947182,-5107.529659960335,0.125,23
3,415.91000044723035,2.590000000000032,1,0.2289204237906469,21,16.16916109510884,0.03466210417288179,0.09971557757025244,0.3813896112226735,-0.09508469606167616,0.048053277317476294,9.522248695114753,10.92009128149877,-39.13747482462611,444.6578034423349,95.2102935611481,2,26.946153678643462,140.62166167233687,404.25531914871715,-233.8709677421053,36.81118422723445,196.2597723366185,446.8085106380558,-366.9724770640946,174.0714879204041,165.0777183696142,602.5447769573882,0.0,138.86766038741737,1554.9461436234353,3311.3429299907916,-2530.601246278566,659.2209790012931,22442.756796081794,31017.884143595173,-55048.9623107544,0.21900000000005093,23
3,447.5590972638757,2.308999999999969,3,0.2670482480531429,11,3.71145568427543,-0.24780738509477906,0.5046741845752963,0.1428751055112233,-1.1618884978439712,25.098578206538125,75.3662846017542,249.80915447965089,-13.39592446172362,103.57273403537138,119.5198728245642,1,-83.5369484327248,518.7667484934244,1040.0,-1152.0,72.20867754127228,167.56678990301793,496.0,-54.54545454544778,321.50022699618927,433.35171755673707,1254.2408062250247,0.0,506.3193591301065,4632.868736119881,8320.246150204932,-6198.871120007897,-131.29445374543093,53036.08587234352,66561.96920163945,-128040.22695061979,0.125,23
3,179.46561155484656,0.9209999999999354,5,0.9799291461590073,9,-13.37433326452374,0.025295871935181267,0.1175461959596016,0.3027723318024851,-0.08970448337212927,15.465034753808807,53.09528256320514,157.07963267948966,-15.38767374733086,438.2260299035752,175.86358349584486,1,-46.553657737993326,81.68366875726879,21.276595744695054,-256.8807339448662,-163.89476374964843,312.66605902562094,0,-999.9999999996579,173.73645944675906,320.917061440437,1032.466808895748,0.0,314.62260340968476,3950.44072696982,7898.434954085962,-6647.623972100656,3741.9441020765184,50134.9170533155,59885.25583600782,-103163.53848362033,0.20299999999997453,23
3,178.63993788141005,0.88900000000001,6,0.9865252007433288,8,-5.818211862083429,0.04191383916790897,0.14014088347161055,0.32784836840539633,-0.06323042114632416,8.664327317894358,28.240221279979444,78.53981633974483,-7.423882473231573,88.93917561590929,176.23280057923384,0,121.06929192021803,133.2462671362488,376.146788990697,0.0,-167.63468329247672,160.7260258637245,0,-394.49541284390176,209.48875499941965,205.27840322932317,545.0807624773529,0.0,90.5358112586358,2305.2352520433105,5000.7409401574905,-2039.3863758813293,-1344.5704319675228,31839.993134982706,45878.357249135595,-59490.9005037936,0.10900000000003729,23
